sit_uid	site	site_category	total_sum	lat	lon	county	datasource	clc_code	clc_name	habitat_hilda	presence	in_study_region	clc_index_extracted	hilda_code	hilda_class	clc_code_extracted	clc_name_extracted
3295	Torpa Egebo	P	1	6592549.25137959	510439.949841939	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	22	cropland	312	Coniferous forest
3193	Fotbollsplanen, Brunnsåker	P	4	6592020.70952703	610667.276239169	Södermanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
679	Ekelund-Bogesund	T	2	6591572.0645249	681615.93858571	Stockholms län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
919	Almarskogen	T	4	6591455.91670711	415055.345658723	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
390	Broknäs slinga 1, Bogesund	T	44	6590486.02132816	685227.556755474	Stockholms län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
427	Björnbråtarna	T	2	6590188.8762743	369245.658134512	Värmlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
924	Alkvetterns skjutbana	T	4	6590105.57120792	466517.876055877	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	313	Mixed forest	Forest	1	FALSE	25	44	forest	313	Mixed forest
911	N om Kyrksten	T	41	6589403.05782994	465132.94287345	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	44	forest	211	Non-irrigated arable land
2803	Gårdsviksmossen	T	1	6589139.48226155	378238.892267068	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	44	forest	211	Non-irrigated arable land
931	O om Kyrksten	T	1	6588954.31820083	466047.020773771	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	22	cropland	211	Non-irrigated arable land
976	Igelbäcken naturreservat	T	17	6587500.98693882	668522.410269374	Stockholms län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	1	FALSE	18	44	forest	231	Pastures
932	Bygget	T	2	6586683.55482632	461537.34680671	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	44	forest	211	Non-irrigated arable land
2819	Åsa gravfält	T	1	6585535.80467154	624248.808444164	Södermanlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	22	cropland	211	Non-irrigated arable land
974	Begravningsplats Sundbyberg	P	4	6585477.62264897	667969.026389924	Stockholms län	Svensk Dagfjärilsövervakning, LU	141	Green urban areas	Urban	1	FALSE	10	11	urban	141	Green urban areas
726	Årby ängar	T	2	6585040.82602275	586278.919382686	Södermanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	22	cropland	312	Coniferous forest
923	N om Dalåsen	T	15	6583105.32709232	461069.900606905	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	44	forest	211	Non-irrigated arable land
922	Dalåsen, Bondhagen	T	5	6582804.91971584	461356.425564974	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	44	forest	211	Non-irrigated arable land
2890	Simängsvägen	T	1	6582335.37462177	517504.329256932	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
439	Johannelunds koloniträdgårdar	P	6	6581895.05091068	669605.158777292	Stockholms län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1	FALSE	2	11	urban	112	Discontinuous urban fabric
536	Listrehagen	P	35	6581872.86944441	516624.23079875	Örebro län	Svensk Dagfjärilsövervakning, LU	242	Complex cultivation patterns	Cropland	1	FALSE	20	44	forest	242	Complex cultivation patterns
593	Listregården	P	7	6581819.97297645	516713.841172224	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
3137	Lövnäset, Frösvidal	T	15	6581232.60627629	498258.414606896	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
535	Stormossen-Listrevägen	T	43	6580901.49423341	516566.017617954	Örebro län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	44	forest	211	Non-irrigated arable land
330	Ransäter Arboga	T	21	6580047.29385149	553348.628361826	Västmanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
218	Alviken	P	4	6579498.86316609	652713.175525507	Stockholms län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1	FALSE	2	77	water	112	Discontinuous urban fabric
638	Hult	T	4	6576942.50588885	375431.134388445	Värmlands län	Trafikverket	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
367	Utterbäcksvägen 9	P	22	6576735.94218384	476763.883420969	Värmlands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1	FALSE	2	44	forest	112	Discontinuous urban fabric
3961	Lekatorp	P	8	6576615.18139576	515759.203024512	Örebro län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1	FALSE	25	44	forest	313	Mixed forest
256	Liseberg	T	1	6575966.03792807	672247.527415587	Stockholms län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1	FALSE	2	11	urban	112	Discontinuous urban fabric
3136	Gilsåsen	T	31	6575808.33782405	490393.97765745	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
140	Nackareservatet	T	5	6574100.21354608	679918.888081152	Stockholms län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
457	Höje Furulund	T	10	6573850.99611732	451154.036494626	Värmlands län	Svensk Dagfjärilsövervakning, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	1	FALSE	29	44	forest	324	Transitional woodland-shrub
255	Wij, Lindhagen	T	23	6572987.22188169	558373.624179012	Södermanlands län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1	FALSE	25	44	forest	313	Mixed forest
2750	Eriksborg	P	20	6572807.61286762	508334.860006113	Örebro län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	22	cropland	211	Non-irrigated arable land
141	Lillängen	T	4	6568441.14591035	670087.963653341	Stockholms län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	1	FALSE	18	44	forest	231	Pastures
800	Ässkogstorp	P	2	6566659.36869776	515328.843488441	Örebro län	Svensk Dagfjärilsövervakning, LU	242	Complex cultivation patterns	Cropland	1	FALSE	20	44	forest	242	Complex cultivation patterns
138	Almsjöslingan 2	T	1	6563336.82295999	634847.282730261	Stockholms län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
139	Eldarevägen 21	P	2	6562488.3475088	638266.843463937	Stockholms län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1	FALSE	2	44	forest	112	Discontinuous urban fabric
678	Källsbäck, Södra Ny	T	9	6559332.4693279	394875.798648013	Värmlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
2712	Derbol	T	2	6556141.23835591	539017.245155311	Örebro län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	1	FALSE	21	77	water	243	Land principally occupied by agriculture with significant areas of natural vegetation
2711	Böneruds fornåkrar	T	2	6555548.28638879	536523.199551561	Örebro län	Svensk Dagfjärilsövervakning, LU	324	Transitional woodland-shrub	Unmanaged grass/shrubland	1	FALSE	29	44	forest	324	Transitional woodland-shrub
620	Rosendalen	T	23	6554592.60292838	378899.891364145	Värmlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	44	forest	211	Non-irrigated arable land
1003	Årsta havsbad	T	43	6554183.74440515	681361.549909886	Stockholms län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
2806	Inre Kilsviken	T	2	6553748.91764345	447562.687964534	Värmlands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	22	cropland	211	Non-irrigated arable land
143	Tumstocksfabriken/Mellösaverken	T	2	6551543.4949546	590411.107420863	Södermanlands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1	FALSE	2	44	forest	112	Discontinuous urban fabric
214	Tomtahagar	T	9	6545302.12916535	503357.123890084	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
2809	Nolby, Herberts ängar	T	13	6545238.80673757	451564.823186391	Västra Götalands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	44	forest	211	Non-irrigated arable land
4274	Römossen	T	4	6543684.10548608	504467.263371925	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
2648	Loppängarna, Muskö	T	2	6542902.97424501	679083.141559514	Stockholms län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	44	forest	211	Non-irrigated arable land
215	Tripphult	T	10	6542503.61454586	500580.898449021	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
426	Lövåsen, Billingsfors	T	2	6542000.20734939	341086.640511706	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
303	Höglunda, Hacksjön	P	2	6539318.44754649	620564.46947289	Södermanlands län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	1	FALSE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
2807	Råglanda	T	5	6537847.38413231	445723.485019863	Västra Götalands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	44	forest	211	Non-irrigated arable land
203	St Vika kalkstensbrott	T	22	6537722.31242831	661057.653721425	Södermanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
3735	Stora Vika B	T	1	6537665.0993445	660873.376468838	Södermanlands län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
2813	SV om Älvstorp	T	3	6537337.78908496	446319.383268594	Västra Götalands län	Biogeografisk uppföljning av fjärilar, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	44	forest	211	Non-irrigated arable land
364	Axsjöfallet S	T	2	6534760.2910951	506127.354901358	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
365	Axsjöfallet P	P	3	6534522.62084643	506893.951489515	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
321	Stensund	P	2	6531064.57959654	650448.882875999	Södermanlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	44	forest	211	Non-irrigated arable land
1095	Naverstads-Amunderöd	P	2	6528306.73103807	298738.8503851	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	1	FALSE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
1009	Boåsen 7563	T	1	6524814.75494448	449115.22744861903	Västra Götalands län	Länsstyrelsen i Västra Götalands län	211	Non-irrigated arable land	Cropland	1	FALSE	12	22	cropland	211	Non-irrigated arable land
1007	Boåsen 6378	T	1	6524767.49220518	449257.737504544	Västra Götalands län	Länsstyrelsen i Västra Götalands län	211	Non-irrigated arable land	Cropland	1	FALSE	12	22	cropland	211	Non-irrigated arable land
217	Kullängsstugan	P	1	6524734.55687429	488179.738204677	Örebro län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	44	forest	211	Non-irrigated arable land
1008	Boåsen 6603	T	1	6524693.60571203	449513.521146455	Västra Götalands län	Länsstyrelsen i Västra Götalands län	211	Non-irrigated arable land	Cropland	1	FALSE	12	44	forest	211	Non-irrigated arable land
132	Åsnatorp, Närke	T	5	6524147.89155961	486031.612242612	Örebro län	Svensk Dagfjärilsövervakning, LU	243	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	1	FALSE	21	44	forest	243	Land principally occupied by agriculture with significant areas of natural vegetation
258	Åskärr	P	1	6524067.35083641	456856.033581479	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
322	Norra Askö	P	2	6523694.68359189	652168.385656987	Södermanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
453	Viksberget	P	5	6523434.29280799	641507.572511135	Södermanlands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
3745	Viksnäs	T	1	6522899.1098186	643060.713402081	Södermanlands län	Biogeografisk uppföljning av fjärilar, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
757	Ryr	T	1	6520860.40326869	354175.717790374	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
2764	Logen, Olshammar	P	1	6515188.47676973	487793.864312635	Örebro län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	1	FALSE	23	44	forest	311	Broad-leaved forest
326	Järbo Berg 6	P	1	6513223.30162578	330171.714178311	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	22	cropland	211	Non-irrigated arable land
3128	Olshammar Ängatorp	T	1	6511736.01587693	487814.415649049	Örebro län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
3226	Sötåsens naturbruksskola	T	2	6504873.42154947	449724.076205868	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
1098	Medevi	T	6	6504298.91237061	497219.422926074	Östergötlands län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1	FALSE	25	55	unmanaged grass / shrubland	313	Mixed forest
905	Skeppsvik	T	28	6499523.53538246	605776.123114422	Södermanlands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1	FALSE	2	44	forest	112	Discontinuous urban fabric
630	Bölets ängar	T	2	6497368.98363105	471972.291141499	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1	FALSE	25	44	forest	313	Mixed forest
613	Österplana vall	T	24	6492658.25936984	406841.935257793	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	231	Pastures	Pasture/Rangeland	1	FALSE	18	22	cropland	231	Pastures
2758	Soldatängen Motala	T	2	6491709.63321639	503974.307523033	Östergötlands län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	1	FALSE	23	44	forest	311	Broad-leaved forest
2780	Kårtorp, Norrköping	P	5	6489764.26718709	570168.614936388	Östergötlands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1	FALSE	2	11	urban	112	Discontinuous urban fabric
2683	Sundsbron Lelångebanan	T	35	6489189.68027748	324848.864468882	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
950	Postgården 2, Timmersdala	P	2	6488749.24543451	427667.401916807	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	313	Mixed forest	Forest	1	FALSE	25	44	forest	313	Mixed forest
3196	Stadsnära lantgård, Lidköping	T	7	6486052.81569435	389811.430766084	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	11	urban	211	Non-irrigated arable land
2740	Svensvik, Åbyfjorden	T	1	6477526.38669582	289546.574323284	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	333	Sparsely vegetated areas	Sparse/no vegetation	1	FALSE	32	55	unmanaged grass / shrubland	333	Sparsely vegetated areas
126	Gullmarsberg 511	P	4	6475330.43204459	303350.706917024	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	311	Broad-leaved forest	Forest	1	FALSE	23	44	forest	311	Broad-leaved forest
879	Norrhagen, 300 m V	T	2	6473424.00090877	557087.450829535	Östergötlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	22	cropland	211	Non-irrigated arable land
332	Mötesplats virkesupplag Hunneberg	P	4	6468548.7782541	354570.43619408	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
331	Kalkvägen Ö Jonstorpsmossen Ringvägen Hunneberg	P	8	6467007.92255942	354430.987486635	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
2708	Utsiktsgatan 5, Lysekil	P	1	6464676.46749528	290823.010302608	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	112	Discontinuous urban fabric	Urban	1	FALSE	2	11	urban	112	Discontinuous urban fabric
327	Jordbron, Skövde Skjutfält	T	101	6463547.22004337	435075.482349942	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	22	cropland	312	Coniferous forest
2778	Västra ringvägen, norra delen	P	4	6463462.79473131	433284.278186564	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312	Coniferous forest	Forest	1	FALSE	24	44	forest	312	Coniferous forest
722	Syntorp 1:17	P	1	6461197.21087168	588534.249053439	Östergötlands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	44	forest	211	Non-irrigated arable land
897	KBs väg	T	12	6460687.13772454	347827.283808657	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	211	Non-irrigated arable land	Cropland	1	FALSE	12	22	cropland	211	Non-irrigated arable land
1057	Åsabacken	T	1	6460451.16761455	423270.812565547	Västra Götalands län	Länsstyrelsen i Västra Götalands län	211	Non-irrigated arable land	Cropland	1	FALSE	12	22	cropland	211	Non-irrigated arable land
