sit_uid	radius_m	land_cells	p_cropland	p_forest	p_urban	p_grassland	p_other	buffer_cells	terrestrial_frac
74	10000	31310	0.20772916001277547	0.5466624081763015	0.04979239859469818	0.07786649632705206	0.11794953688917278	31310	1
76	500	78	0	1	0	0	0	78	1
76	1000	312	0	1	0	0	0	312	1
76	2000	1251	0	1	0	0	0	1251	1
76	5000	7827	0	0.9525999744474256	0	0.035773604190622206	0.011626421361952216	7827	1
76	10000	31314	0.018585936003065722	0.8758063485980712	0	0.04272849204828511	0.06287922335057802	31314	1
77	500	79	0	1	0	0	0	79	1
77	1000	316	0	1	0	0	0	316	1
77	2000	1252	0.07268370607028754	0.8570287539936102	0	0.07028753993610223	0	1252	1
77	5000	7832	0.07507660878447395	0.8332482124616956	0	0.07265066394279877	0.019024514811031665	7832	1
77	10000	31313	0.10037364672819596	0.8287612173857504	0.009357136013796187	0.04078178392361	0.020726215948647528	31313	1
78	500	79	0	1	0	0	0	79	1
78	1000	312	0	1	0	0	0	312	1
78	2000	1248	0.07772435897435898	0.8565705128205128	0	0.06570512820512821	0	1248	1
78	5000	7818	0.08045535942696341	0.8329496034791507	0	0.06894346380148375	0.017651573292402148	7818	1
78	10000	31305	0.10113400415269126	0.8277591439067241	0.009391471011020603	0.04082414949688548	0.020891231432678486	31305	1
79	500	79	0	1	0	0	0	79	1
79	1000	314	0	1	0	0	0	314	1
79	2000	1255	0.07569721115537849	0.8549800796812749	0	0.06932270916334661	0	1255	1
79	5000	7835	0.07798340778557754	0.8325462667517549	0	0.07083599234205488	0.018634333120612634	7835	1
79	10000	31319	0.10064178294326127	0.8284427983013506	0.009355343401768895	0.040773971071873305	0.020786104281745904	31319	1
80	500	79	0	1	0	0	0	79	1
80	1000	316	0	1	0	0	0	316	1
80	2000	1252	0.07268370607028754	0.860223642172524	0	0.0670926517571885	0	1252	1
80	5000	7830	0.07458492975734356	0.8332056194125159	0	0.07343550446998723	0.018773946360153258	7830	1
80	10000	31313	0.10056526043496311	0.8286334749145722	0.009293264778207135	0.040749848305815475	0.020758151566442052	31313	1
81	500	78	0	1	0	0	0	78	1
81	1000	315	0	0.9809523809523809	0	0.01904761904761905	0	315	1
81	2000	1254	0.05901116427432217	0.8660287081339713	0	0.07496012759170653	0	1254	1
81	5000	7835	0.06190172303765156	0.8417358008934269	0	0.07721761327377154	0.01914486279514997	7835	1
81	10000	31320	0.09699872286079182	0.8320561941251596	0.009323116219667945	0.04099616858237548	0.02062579821200511	31320	1
82	500	80	0	1	0	0	0	80	1
82	1000	314	0	0.9713375796178344	0	0.028662420382165606	0	314	1
82	2000	1255	0.03904382470119522	0.8749003984063745	0	0.08605577689243028	0	1255	1
82	5000	7830	0.058492975734355045	0.8448275862068966	0	0.0768837803320562	0.01979565772669221	7830	1
82	10000	31311	0.09380090064194692	0.8340199929737153	0.009645172623039827	0.04190220689214653	0.020631726869151417	31311	1
83	500	77	0	1	0	0	0	77	1
83	1000	309	0	0.9741100323624595	0	0.025889967637540454	0	309	1
83	2000	1246	0.04654895666131621	0.8723916532905297	0	0.08105939004815409	0	1246	1
83	5000	7822	0.06008693428790591	0.8439018153924828	0	0.07632319099974431	0.019688059319867043	7822	1
83	10000	31296	0.0943571063394683	0.8337487218813906	0.009553936605316973	0.041730572597137014	0.020609662576687116	31296	1
84	500	78	0	1	0	0	0	78	1
84	1000	312	0	1	0	0	0	312	1
84	2000	1249	0	1	0	0	0	1249	1
84	5000	7818	0.02519826042466104	0.9233819391148631	0	0.03568687643898695	0.015732924021488872	7818	1
84	10000	31306	0.02213633169360506	0.8497732064141059	6.388551715326135e-5	0.04465597649012969	0.08337059988500607	31306	1
85	500	79	0	1	0	0	0	79	1
85	1000	314	0	1	0	0	0	314	1
85	2000	1260	0	0.9992063492063492	0	0	7.936507936507937e-4	1260	1
85	5000	7839	0.01951779563719862	0.9328996045413955	0	0.031891822936599055	0.015690776884806735	7839	1
85	10000	31339	0.022049203867385684	0.8504100322282141	3.51000351000351e-4	0.0448642266824085	0.08232553687099142	31339	1
86	500	78	0	1	0	0	0	78	1
86	1000	311	0	1	0	0	0	311	1
86	2000	1255	0	0.9968127490039841	0	0	0.0031872509960159364	1255	1
86	5000	7829	0.017243581555754246	0.937284455230553	0	0.02976114446289437	0.015710818750798314	7829	1
86	10000	31303	0.02229818228284829	0.8504296712775133	7.347538574577516e-4	0.04520333514359646	0.08133405743858416	31303	1
87	500	79	0	1	0	0	0	79	1
87	1000	315	0	1	0	0	0	315	1
87	2000	1253	0	1	0	0	0	1253	1
87	5000	7834	0.008680112330865459	0.94064334950217	0	0.034975746744957875	0.015700791422006637	7834	1
87	10000	31300	0.02095846645367412	0.8552396166134185	1.597444089456869e-4	0.04424920127795527	0.07939297124600639	31300	1
88	500	79	0	1	0	0	0	79	1
88	1000	314	0	1	0	0	0	314	1
88	2000	1252	0	1	0	0	0	1252	1
88	5000	7824	0.0066462167689161555	0.939161554192229	0	0.03847137014314928	0.01572085889570552	7824	1
88	10000	31304	0.020859953999488885	0.8573345259391771	3.194479938665985e-5	0.04370048556095068	0.07807308970099668	31304	1
89	500	80	0	1	0	0	0	80	1
89	1000	313	0	1	0	0	0	313	1
89	2000	1250	0	1	0	0	0	1250	1
89	5000	7823	0	0.9580723507605777	0	0.030167454940559887	0.011760194298862329	7823	1
89	10000	31311	0.020088786688384274	0.8757625115774009	2.874389192296637e-4	0.043786528695985434	0.06007473411899971	31311	1
90	500	79	0	1	0	0	0	79	1
90	1000	312	0	1	0	0	0	312	1
90	2000	1253	0	1	0	0	0	1253	1
90	5000	7815	0.010876519513755598	0.9422904670505439	0	0.03109404990403071	0.015738963531669866	7815	1
90	10000	31306	0.021401648246342553	0.8531910815818055	4.791413786494602e-4	0.04481569028301284	0.08011243851018975	31306	1
91	500	79	0	1	0	0	0	79	1
91	1000	313	0	1	0	0	0	313	1
91	2000	1252	0	1	0	0	0	1252	1
91	5000	7830	0	0.9514687100893997	0	0.03639846743295019	0.012132822477650063	7830	1
91	10000	31319	0.015773172834381684	0.8849580127079408	0	0.0422746575561161	0.05699415690156135	31319	1
92	500	78	0	1	0	0	0	78	1
92	1000	315	0	1	0	0	0	315	1
92	2000	1254	0.044657097288676235	0.8692185007974481	0	0.007974481658692184	0.07814992025518341	1254	1
92	5000	7833	0.22328609728073534	0.7149240393208222	0.03012894165709179	0.014043150772373293	0.017617770968977403	7833	1
92	10000	29442	0.18327559269071395	0.7090890564499694	0.06545071666327015	0.035833163507913865	0.0063514706881326	31298	0.9406990862035913
93	500	80	0	0.95	0	0	0.05	80	1
93	1000	316	0.0189873417721519	0.8892405063291139	0	0	0.09177215189873418	316	1
93	2000	1257	0.08035003977724742	0.8552108194112967	0	0	0.06443914081145585	1257	1
93	5000	7836	0.12953037263910158	0.7912200102092904	0.04670750382848392	0.008677896886166412	0.02386421643695763	7836	1
93	10000	27929	0.20237029610798812	0.6878155322424719	0.07010634107916502	0.03297647606430592	0.00673135450606896	31313	0.8919298693833232
94	500	79	0.24050632911392406	0.25316455696202533	0	0	0.5063291139240507	79	1
94	1000	315	0.2507936507936508	0.49206349206349204	0	0	0.2571428571428571	315	1
94	2000	1251	0.1366906474820144	0.7865707434052758	0	0	0.07673860911270983	1251	1
94	5000	7827	0.15791490992717516	0.755334099910566	0.04535581959882458	0.017503513478983008	0.02389165708445126	7827	1
94	10000	29347	0.1913653865812519	0.6994582069717518	0.06671891505094217	0.03584693495076158	0.006610556445292534	31316	0.9371247924383702
95	500	80	0	1	0	0	0	80	1
95	1000	316	0	1	0	0	0	316	1
95	2000	1255	0.05179282868525897	0.8565737051792829	0	0.00796812749003984	0.08366533864541832	1255	1
95	5000	7834	0.2237681899412816	0.71483278018892	0.03012509573653306	0.013658412050038295	0.017615522083226958	7834	1
95	10000	29559	0.18248249264183497	0.7099698907270205	0.06515781995331371	0.036063466287763454	0.006326330390067323	31328	0.9435329417773238
96	500	80	0.0125	0.8875	0	0	0.1	80	1
96	1000	312	0.07051282051282051	0.7628205128205128	0	0	0.16666666666666666	312	1
96	2000	1250	0.1288	0.7888	0	0	0.0824	1250	1
96	5000	7820	0.1883631713554987	0.7457800511508952	0.031202046035805626	0.013938618925831201	0.02071611253196931	7820	1
96	10000	29430	0.18973836221542645	0.6998980632008155	0.06663268773360516	0.037376826367652057	0.006354060482500849	31302	0.9401955146635997
97	500	79	0	0.9746835443037974	0	0	0.02531645569620253	79	1
97	1000	314	0.05732484076433121	0.8184713375796179	0	0	0.12420382165605096	314	1
97	2000	1255	0.12430278884462151	0.7856573705179283	0	0	0.0900398406374502	1255	1
97	5000	7828	0.19481349003576903	0.7422074603985692	0.030403679100664282	0.013030148185998978	0.019545222278998468	7828	1
97	10000	29475	0.18951653944020355	0.700186598812553	0.06659881255301103	0.03735368956743002	0.006344359626802375	31319	0.941122002618219
98	500	77	0	0.974025974025974	0	0	0.025974025974025976	77	1
98	1000	311	0.01929260450160772	0.8842443729903537	0	0	0.09646302250803858	311	1
98	2000	1253	0.08379888268156424	0.8499600957701516	0	0	0.06624102154828412	1253	1
98	5000	7822	0.14088468422398365	0.7820250575300435	0.0441063666581437	0.009076962413704934	0.023906929174124264	7822	1
98	10000	28081	0.2009899932338592	0.6892204693565044	0.0697268615790036	0.033403368825896514	0.006659307004736299	31291	0.8974145920552236
99	500	77	0.5844155844155844	0	0.4155844155844156	0	0	77	1
99	1000	311	0.7331189710610932	0.05466237942122187	0.21221864951768488	0	0	311	1
99	2000	1248	0.7123397435897436	0.08173076923076923	0.20592948717948717	0	0	1248	1
99	5000	7424	0.6648706896551724	0.06505926724137931	0.20204741379310345	0.048895474137931036	0.01912715517241379	7825	0.9487539936102236
99	10000	23778	0.6109849440659433	0.20140465976953487	0.11266717133484734	0.06421902599041131	0.010724198839263184	31281	0.7601419391963172
100	500	79	0.45569620253164556	0.5443037974683544	0	0	0	79	1
100	1000	312	0.4519230769230769	0.49038461538461536	0	0.057692307692307696	0	312	1
100	2000	1253	0.5522745411013568	0.37031125299281725	0.024740622505985636	0.052673583399840386	0	1253	1
100	5000	7399	0.4827679416137316	0.34423570752804433	0.01784024868225436	0.13718070009460737	0.017975402081362345	7822	0.9459217591408847
100	10000	22840	0.4503064798598949	0.24588441330998248	0.027802101576182136	0.19584063047285463	0.08016637478108582	31312	0.7294328053142565
102	500	78	0	0.6923076923076923	0	0.3076923076923077	0	78	1
102	1000	302	0	0.6887417218543046	0	0.31125827814569534	0	312	0.967948717948718
102	2000	1027	0.12366114897760468	0.7137293086660176	0	0.1626095423563778	0	1253	0.819632881085395
102	5000	4787	0.21077919364946732	0.7161061207436809	0.009191560476289952	0.053895968247336536	0.010027156883225401	7821	0.6120700677662703
103	500	77	0	1	0	0	0	77	1
103	1000	310	0	1	0	0	0	310	1
103	2000	1253	0.13168395849960096	0.8683160415003991	0	0	0	1253	1
103	5000	7810	0.5111395646606914	0.47234314980793857	0.0046094750320102434	0.011907810499359794	0	7810	1
103	10000	30833	0.4826322446729154	0.46304284370641846	0.013070411572016995	0.024486751208121167	0.016767748840528007	31267	0.9861195509642754
104	500	78	0.5384615384615384	0.46153846153846156	0	0	0	78	1
104	1000	311	0.7363344051446945	0.26366559485530544	0	0	0	311	1
104	2000	1251	0.64828137490008	0.3517186250999201	0	0	0	1251	1
104	5000	7821	0.5281933256616801	0.46490218642117376	0.002045774197672932	0.004858713719473213	0	7821	1
104	10000	31066	0.5282624090645722	0.4409643983776476	0.013680551084787227	0.016352282237816262	7.403592351767205e-4	31262	0.9937304075235109
105	500	77	0.5844155844155844	0.4155844155844156	0	0	0	77	1
105	1000	310	0.6483870967741936	0.35161290322580646	0	0	0	310	1
105	2000	1250	0.568	0.432	0	0	0	1250	1
105	5000	7814	0.5253391348861018	0.46736626567699	0.002431533145636038	0.004863066291272076	0	7814	1
105	10000	30851	0.5237755664322065	0.4427409160156883	0.01588279148163755	0.016693137985802728	9.075880846650027e-4	31266	0.9867267958805092
106	500	78	0	1	0	0	0	78	1
106	1000	311	0.012861736334405145	0.9871382636655949	0	0	0	311	1
106	2000	1249	0.177742193755004	0.7461969575660529	0.0656525220176141	0.010408326661329063	0	1249	1
106	5000	7607	0.33048507953201	0.5249112659392665	0.08939135007230183	0.013014328907585119	0.0421979755488366	7818	0.9730110002558199
106	10000	28990	0.23549499827526732	0.6601586754053121	0.03239047947568127	0.017661262504311832	0.05429458433942739	31249	0.9277096867099747
107	500	78	0	1	0	0	0	78	1
107	1000	312	0.00641025641025641	0.9935897435897436	0	0	0	312	1
107	2000	1252	0.2036741214057508	0.7460063897763578	0.04552715654952077	0.004792332268370607	0	1252	1
107	5000	7618	0.3351273300078761	0.5284851667104227	0.08427408768705696	0.013258072985035443	0.03885534260960882	7807	0.9757909568336108
107	10000	29090	0.23551048470264696	0.6587143348229633	0.03465108284633895	0.017566173942935717	0.05355792368511516	31279	0.9300169442757121
108	500	79	0.34177215189873417	0.6582278481012658	0	0	0	79	1
108	1000	314	0.3885350318471338	0.6114649681528662	0	0	0	314	1
108	2000	1256	0.3646496815286624	0.42595541401273884	0	0.026273885350318472	0.18312101910828024	1256	1
108	5000	7831	0.21517047631209296	0.6017111480015324	0.01647299195505044	0.017366875239433022	0.1492785084918912	7831	1
108	10000	31084	0.35986359541886503	0.5389267790503153	0.02216574443443572	0.024095997941062926	0.054947883155321064	31289	0.993448176675509
109	500	76	0.75	0.10526315789473684	0	0.14473684210526316	0	76	1
109	1000	247	0.5020242914979757	0.3157894736842105	0	0.18218623481781376	0	310	0.7967741935483871
109	2000	858	0.289044289044289	0.6282051282051282	0	0.08275058275058275	0	1248	0.6875
109	5000	4885	0.3527123848515865	0.5891504605936541	0.0028659160696008186	0.04749232343909928	0.0077789150460593655	7819	0.6247601995140043
109	10000	19771	0.35562187041626625	0.5864650245308786	0.014212735825198523	0.04177836224773658	0.001922006979920085	31290	0.6318632150846916
110	500	69	0.5797101449275363	0.11594202898550725	0	0.30434782608695654	0	80	0.8625
110	1000	217	0.5023041474654378	0.2764976958525346	0	0.22119815668202766	0	315	0.6888888888888889
110	2000	801	0.30337078651685395	0.6079900124843945	0	0.088639200998751555	0	1251	0.6402877697841727
110	5000	4715	0.3503711558854719	0.5879109225874868	0.0046659597030752915	0.04899257688229056	0.008059384941675504	7827	0.6024019419956561
110	10000	19459	0.3545403155352279	0.5872346985970502	0.014440618736831286	0.041831543244771056	0.0019528238861195335	31295	0.621792618629174
111	500	65	0.23076923076923078	0	0.6307692307692307	0.13846153846153847	0	76	0.8552631578947368
111	1000	232	0.13793103448275862	0.02586206896551724	0.728448275862069	0.10775862068965517	0	311	0.7459807073954984
111	2000	750	0.25866666666666666	0.176	0.5306666666666666	0.034666666666666665	0	1246	0.6019261637239165
111	5000	4931	0.2182113161630501	0.5844656256337457	0.11721760292030015	0.023119042790509026	0.05698641249239505	7813	0.6311276078330987
111	10000	20836	0.2155404108274141	0.6471011710501056	0.03829909771549242	0.014734114033403724	0.08432520637358418	31272	0.666282936812484
112	500	79	0.2911392405063291	0.7088607594936709	0	0	0	79	1
112	1000	314	0.5668789808917197	0.43312101910828027	0	0	0	314	1
112	2000	1253	0.684756584197925	0.31524341580207504	0	0	0	1253	1
112	5000	7279	0.6257727709850254	0.3022393185877181	0.007143838439346064	0.06484407198791042	0	7808	0.9322489754098361
112	10000	24029	0.6051854009738233	0.27550043697199217	0.0242623496608265	0.09505181239335803	0	31286	0.7680432142172218
113	500	77	0	0.42857142857142855	0	0.5324675324675324	0.03896103896103896	77	1
113	1000	258	0	0.5465116279069767	0	0.19767441860465115	0.2558139534883721	310	0.832258064516129
113	2000	837	0	0.5806451612903226	0	0.06093189964157706	0.35842293906810035	1249	0.6701361088871097
114	500	75	0	0	0.76	0.24	0	75	1
114	1000	257	0.054474708171206226	0.12840466926070038	0.5175097276264592	0.29961089494163423	0	308	0.8344155844155844
114	2000	865	0.17109826589595376	0.26705202312138726	0.2809248554913295	0.2809248554913295	0	1244	0.6953376205787781
114	5000	4841	0.19066308613922744	0.43110927494319357	0.26833298905184877	0.10989464986573022	0	7809	0.6199257267255731
114	10000	17955	0.24789752158173212	0.5369534948482317	0.12074631021999443	0.06516290726817042	0.029239766081871343	31277	0.5740640086964862
115	500	58	0	0	0.9137931034482759	0.08620689655172414	0	80	0.725
115	1000	196	0	0	0.8928571428571429	0.10714285714285714	0	315	0.6222222222222222
115	2000	734	0	0.05040871934604905	0.8283378746594006	0.12125340599455041	0	1256	0.5843949044585988
115	5000	4094	0.07083536883243771	0.32364435759648263	0.4394235466536395	0.14606741573033707	0.020029311187103077	7826	0.5231280347559417
115	10000	16830	0.2816399286987522	0.5054664289958407	0.14188948306595364	0.06149732620320856	0.009506833036244802	31289	0.537888714883825
116	500	78	0.4358974358974359	0.038461538461538464	0	0	0.5256410256410257	78	1
116	1000	312	0.4775641025641026	0.26282051282051283	0	0	0.25961538461538464	312	1
116	2000	1251	0.26139088729016785	0.5315747402078337	0	0.025579536370903277	0.18145483613109512	1251	1
116	5000	7831	0.11505554846124377	0.7520112373898609	0	0.020814710764908696	0.11211850338398673	7831	1
116	10000	31292	0.06442541224594145	0.8088968426434872	0.0020772082321360093	0.01882270228812476	0.10577783459031062	31292	1
117	500	76	0	0.6973684210526315	0	0.3026315789473684	0	76	1
117	1000	309	0.05501618122977346	0.8090614886731392	0	0.13592233009708737	0	309	1
117	2000	1250	0.0408	0.9192	0.0048	0.0352	0	1250	1
117	5000	7824	0.03233640081799591	0.9351993865030674	0.0037065439672801636	0.019171779141104295	0.009585889570552147	7824	1
117	10000	31316	0.02385362115212671	0.9075233107676587	9.260441946608762e-4	0.021235151360326988	0.046461872525226725	31316	1
118	500	78	0	0.24358974358974358	0.7435897435897436	0	0.01282051282051282	78	1
118	1000	312	0	0.3814102564102564	0.48717948717948717	0	0.13141025641025642	312	1
118	2000	1252	0	0.7196485623003195	0.213258785942492	0	0.0670926517571885	1252	1
118	5000	7830	0.0491698595146871	0.6466155810983397	0.24508301404853128	0.009323116219667945	0.04980842911877394	7830	1
118	10000	31281	0.038042262076020586	0.5812154342891851	0.284389885233848	0.0216105623221764	0.07474185607876986	31281	1
119	500	74	0	0	1	0	0	80	0.925
119	1000	273	0	0	0.9340659340659341	0	0.06593406593406594	314	0.8694267515923567
119	2000	1099	0	0	0.9444949954504095	0	0.055505004549590536	1252	0.8777955271565495
119	5000	6808	0	0.12911280846063455	0.8326968272620446	0	0.038190364277320796	7828	0.8696985181400102
119	10000	24729	0.05730114440535404	0.23159044037365037	0.6247725342715031	0.030530955558251447	0.05580492539124105	31277	0.7906448828212425
120	500	78	0.21794871794871795	0.01282051282051282	0.48717948717948717	0.28205128205128205	0	78	1
120	1000	313	0.329073482428115	0.19808306709265175	0.29073482428115016	0.18210862619808307	0	313	1
120	2000	1254	0.2751196172248804	0.48564593301435405	0.07256778309409888	0.12041467304625199	0.046251993620414676	1254	1
