sit_uid	site	site_category	total_sum	lat	lon	county	datasource	clc_code	clc_name	habitat_hilda	presence
1015	Bryngelsgärde 9074	T	1	6409909.54937174	353529.225020239	Västra Götalands län	Länsstyrelsen i Västra Götalands län	211.0	Non-irrigated arable land	Cropland	0
1016	Bryngelsgärde slåtteräng	T	18	6409880.72273084	353458.606546089	Västra Götalands län	Länsstyrelsen i Västra Götalands län	211.0	Non-irrigated arable land	Cropland	0
1041	Mölarps ö	T	50	6409539.3451709	382431.663516676	Västra Götalands län	Länsstyrelsen i Västra Götalands län	211.0	Non-irrigated arable land	Cropland	0
4202	Furilden	T	64	6409336.88914766	738268.153236146	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3973	Mölarp övre	P	53	6409335.92881061	382472.068343566	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
3602	Forsvidens naturreservat, slinga	T	1450	6409301.47877084	719186.370711258	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
4085	Forsvidens naturreservat, slinga 2	T	273	6409066.81275132	719380.146915268	Gotlands län	Svensk Dagfjärilsövervakning, LU	333.0	Sparsely vegetated areas	Sparse/no vegetation	0
344	Sundsö	P	326	6408686.05085302	509744.550741056	Östergötlands län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
423	Flylidenvägen 27	P	61	6407182.43179213	340730.686740917	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3656	Visby - Fårö, väg 148	T	116	6406501.83023388	719778.668657559	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
2889	Aspenäs	P	237	6406257.76082544	336856.851161001	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
706	Åtorps Udde 12	P	162	6406112.99600245	337205.383547472	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3189	Lindvägen 17	P	244	6405862.39654376	406532.749134795	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3774	Trulsegårdsslingan	T	69	6405382.79566512	312660.056030489	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
967	Bergsjön	T	8	6404493.73055846	325278.384778127	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3813	Bohus-Björkö	P	60	6404491.74126208	302881.441684273	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
789	Toleredsskogen	T	498	6402402.83803499	316125.561905827	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	141.0	Green urban areas	Urban	0
2752	Borås Ryda	T	21	6402213.20932975	376655.889963036	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	121.0	Industrial or commercial units	Urban	0
3772	Torpakolonin Göteborg	T	8	6401597.55655538	324034.610633278	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3924	Furulund-Prästtjärn	T	39	6401320.97801787	328840.178721451	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
2617	Råbäcksgatan	P	33	6400904.97048078	324959.336601138	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
125	Marbäck 10:3	P	24	6400810.34916999	404900.708993221	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
108	Hejnum Bjärs	T	766	6400668.15556614	716647.484391485	Gotlands län	Svensk Dagfjärilsövervakning, LU	242.0	Complex cultivation patterns	Cropland	0
62	Väskinds 2:3	P	37	6400552.36514841	700706.734193423	Gotlands län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
2912	Maderna SV	T	36	6400048.39402962	330493.409496326	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
625	Ersdalsvägen 65	P	19	6400045.78521721	298886.821837783	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	333.0	Sparsely vegetated areas	Sparse/no vegetation	0
3784	Korpebo	T	167	6399515.84993795	405143.010705737	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
118	Drevstigen 6, 433 50 Öjersjö	P	633	6399187.30882487	329606.168274182	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
712	Odlingslotterna, Stora Torps Odlareförening	P	132	6398895.3479244	322628.611035196	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
2670	Kolshester slinga	T	1028	6398703.4527351	503098.802468522	Jönköpings län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
2913	Ängen, Partille golfbana	T	73	6398456.82289349	328103.719375337	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3799	Sandslätt	P	102	6397768.3593615	404360.1915983	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
119	Sjöbergen	P	272	6397722.46493866	315110.919833507	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	141.0	Green urban areas	Urban	0
4309	Botaniska trädgården i Göteborg	P	12	6397325.87246473	318399.738876484	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
1029	Klippan norr	T	8	6396940.84261914	349863.740254924	Västra Götalands län	Länsstyrelsen i Västra Götalands län	312.0	Coniferous forest	Forest	0
2668	Göteborgs botaniska trädgård	T	32	6396932.67906939	318532.345959195	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
1030	Klippan söder	T	2	6396804.20957768	349888.354133634	Västra Götalands län	Länsstyrelsen i Västra Götalands län	312.0	Coniferous forest	Forest	0
1050	Skog 1666	T	5	6396723.48461865	398701.345059541	Västra Götalands län	Länsstyrelsen i Västra Götalands län	312.0	Coniferous forest	Forest	0
1049	Skog 372	T	8	6396613.3744737	398771.622076257	Västra Götalands län	Länsstyrelsen i Västra Götalands län	312.0	Coniferous forest	Forest	0
2881	Bråts skjutfält	T	890	6396175.09337021	375632.325589653	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
2917	Safjällets naturreservat	T	281	6396044.75574766	320510.78209316	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3148	Källängen	P	5	6395250.79192647	312918.638281846	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
1040	Målsryd 7667	T	11	6394144.82739363	381739.403155112	Västra Götalands län	Länsstyrelsen i Västra Götalands län	312.0	Coniferous forest	Forest	0
1039	Målsryd 6558	T	11	6394015.10197245	381672.980776017	Västra Götalands län	Länsstyrelsen i Västra Götalands län	312.0	Coniferous forest	Forest	0
2853	Botaniska trädgården, Visby	T	470	6393860.39525576	696603.914960817	Gotlands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
115	Kryddträdgården Botaniska trädgården	P	46	6393823.02409462	696656.352731432	Gotlands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
43	Norrbackagatan 10	P	123	6393785.83725229	697480.68733052	Gotlands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
456	Västra bergstoppen	P	643	6393667.82338854	445072.593194035	Jönköpings län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
2681	Lejonsten, Mölndal	T	516	6393189.27557504	323775.915095693	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
346	Tabergs gruva	T	36	6393047.53184742	445277.886459573	Jönköpings län	Biogeografisk uppföljning av fjärilar, LU	311.0	Broad-leaved forest	Forest	0
201	Forest Park, Taberg	P	2032	6393030.96585488	445649.92442123	Jönköpings län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
1064	Sävshult 4147	T	4	6392839.00764598	382539.544220732	Västra Götalands län	Länsstyrelsen i Västra Götalands län	312.0	Coniferous forest	Forest	0
3646	Söderport, Visby	P	58	6392819.70384518	696534.306120355	Gotlands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
1052	Sävshult 4341	T	6	6392789.30135589	382562.124495767	Västra Götalands län	Länsstyrelsen i Västra Götalands län	312.0	Coniferous forest	Forest	0
2623	Boge Midsommarvägen 10	P	191	6392616.00396752	724714.494321411	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
4308	Köpstadsö	P	26	6391979.79405924	309146.802034362	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3968	Remonthagens koloniområde, slinga	T	167	6391975.63443808	697948.163169483	Gotlands län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
407	Furulunds koloniområde, Visby	P	422	6391210.40101361	698004.258995109	Gotlands län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
398	N Glasmästargatan 6, Visby	P	117	6390643.11186421	698225.978218868	Gotlands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
41	Gothemhammar	P	54	6390537.62891605	727439.957326059	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
621	Slättflis	T	607	6390119.40933351	698161.21574073	Gotlands län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
718	Furustigen 2, Eksjö	P	12	6389961.89923214	497490.851675116	Jönköpings län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
599	Skäret-Brännholmsviken	T	60	6389036.37381126	307705.692798041	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
892	Eckern och Kringelsjön	T	804	6387441.87120077	448552.174450606	Jönköpings län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
122	Hällesåker 2	T	222	6387216.06951968	332799.902948696	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
121	Hällesåker 1	P	1247	6387171.23184301	332811.430000948	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
1001	Hällesåker 2, slinga	T	122	6387047.79870164	333441.545323144	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
992	Rörflatsvägen 7	P	313	6386769.91297339	318058.61350319	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
175	Anderbåtels	P	595	6386131.45503736	709560.242207945	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
53	Tofta skjutfält vid Suderbys	T	894	6386066.89507144	691513.292966356	Gotlands län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
120	Björkvägen 6, 514 43 Länghem	P	1818	6385977.47255453	395236.898575619	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
54	Suderbys	P	138	6385806.12821761	691866.344858079	Gotlands län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
4337	Wrångö	T	28	6385772.94232397	307759.499785703	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
42	Ingvards 235 Träkumla	P	40	6384633.04570108	697145.585293627	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
176	Branden, Gothem	T	1262	6384582.32653099	723077.202601793	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
771	Sågebacken, Seglora	T	62	6384372.26682358	364966.28940857	Västra Götalands län	Trafikverket	211.0	Non-irrigated arable land	Cropland	0
698	Sätila Hulta Hägnen	P	27	6384170.98275578	345175.273432331	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
225	Stenkumla Kube	T	5969	6383135.74028837	694747.699496494	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
261	Bragnum, Brottsgården 4	P	1331	6382856.34370642	392827.191947335	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
3223	Sandsjöbacka, referensområde 3	T	185	6381978.11225877	323559.45309537	Hallands län	Trafikverket	231.0	Pastures	Pasture/Rangeland	0
3221	Sandsjöbacka, referensområde 1	T	79	6380283.93469777	323294.752727426	Hallands län	Trafikverket	312.0	Coniferous forest	Forest	0
3222	Sandsjöbacka, referensområde 2	T	15	6380264.42233618	323418.913624512	Hallands län	Trafikverket	312.0	Coniferous forest	Forest	0
3220	Sandsjöbacka, ekodukt	T	233	6380162.5087033	323337.172352363	Hallands län	Trafikverket	312.0	Coniferous forest	Forest	0
2891	Budskärs lillgårdsnad	T	39	6379386.8090436	317269.894552217	Hallands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3808	Krängshult	P	1	6379257.9223078	451125.372348703	Jönköpings län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
2725	Russnäs 16	P	22	6379050.59941379	498307.257131864	Jönköpings län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
103	Enbjänne 1:38 Hogrän	P	116	6378282.49667944	695851.223805267	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
707	Smågårde Naturskog	T	26	6376815.39291583	687575.782865017	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
772	Roasjö-Roaskäl	T	97	6376799.87924151	378484.34256046	Västra Götalands län	Trafikverket	312.0	Coniferous forest	Forest	0
527	Björkebo	T	75	6376574.37567484	329883.105570452	Hallands län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
2640	Fjärås Bräcka: Li till Svalhögen	T	107	6375291.13270336	331063.691112407	Hallands län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
3227	Svenljunga naturbruksskola	T	268	6375112.06840495	385413.906334583	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
703	Vallda Sandö NR	T	154	6374988.21013932	315910.976569001	Hallands län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
104	Mästerby Ringome 1:39	P	130	6374605.46638	696986.750246858	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
105	Mästerby Ringome 410	T	971	6374580.06539917	696700.089319048	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3576	Histilles	T	1895	6374240.0200537	726753.735624709	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3187	Kräklingbo Österby 741	P	1191	6374002.02004212	726246.610495158	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
4059	Björkö-Ännaryd 3	P	38	6373788.94316707	498426.709164384	Jönköpings län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
528	Davids lycka	P	388	6372228.97947499	329642.882344435	Hallands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
692	Älghagen	P	497	6371483.39552288	397918.85145076	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
2639	Fjärås Bräcka: Grustaget	T	337	6370802.3731613	331039.041958724	Hallands län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
46	Hallgårds 137	P	23	6370732.01894176	733042.817142002	Gotlands län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
2793	Lunnabergsvägen 3	P	66	6370063.48651056	319733.278558747	Hallands län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
769	Rättaregården-Nedergården	T	31	6369166.92532865	390036.220791636	Västra Götalands län	Trafikverket	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
49	Rågåkre backar	P	31	6368724.92601943	699067.297038869	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
616	Herrgårdsklint	T	3738	6367771.31523398	724704.731860754	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
1020	Fagerhult 8851	T	7	6367155.68378546	371906.264358633	Västra Götalands län	Länsstyrelsen i Västra Götalands län	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
1019	Fagerhult 6978	T	4	6366978.03997526	372181.231485492	Västra Götalands län	Länsstyrelsen i Västra Götalands län	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
47	Russvätar	T	17742	6366340.42960196	724112.770909188	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3634	Snäckan, Klintehamn	P	4	6365957.44462606	691496.139481773	Gotlands län	Artportalen, SLU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
320	Sicklings, Klintehamn	P	224	6364887.57885566	692253.729914317	Gotlands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
582	Gällingeskolan	P	18	6364551.8116394	334653.239003544	Hallands län	Svensk Dagfjärilsövervakning, LU	242.0	Complex cultivation patterns	Cropland	0
3275	Nävelsjö Perstorp	T	35	6364327.72139511	491878.425733209	Jönköpings län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
1081	Stubbatorpet i Fällhult	P	88	6364001.79202593	379529.799892744	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
2744	Trädgård, Draget, Onsala	P	32	6363604.35782687	320418.589974458	Hallands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3145	Hinkelsbo	P	13	6363601.87699934	404800.102077922	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3638	Blåbärsvägen 3, Ljugarn	P	1	6360914.39376472	723053.247380135	Gotlands län	Artportalen, SLU	112.0	Discontinuous urban fabric	Urban	0
58	Trädgård i Etelhem	P	63	6360251.37433166	710566.438379213	Gotlands län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
2796	Flintvägen 12, Åsa	P	58	6359642.43136248	325540.671244465	Hallands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
534	Åsa Vita Sand	T	8	6359505.1960273	326862.544757969	Hallands län	Svensk Dagfjärilsövervakning, LU	523.0	Sea and ocean	Other	0
109	Nyman Fröjel -punkt	P	326	6359457.56629893	691600.223016811	Gotlands län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
170	Autsarve änge Garda	P	12	6359336.55595372	714367.863086139	Gotlands län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
598	Käldänget	P	104	6358082.51070901	717304.417391566	Gotlands län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
378	Nidingen	T	23635	6355398.06211661	313334.102163161	Hallands län	Artportalen, SLU	523.0	Sea and ocean	Other	0
384	NV Mjöbäck	T	701	6354874.01164166	371736.076171729	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3141	Sjöstorp stugområde	P	11	6354722.53834324	625052.057066054	Kalmar län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
2916	Kyrkänge	P	9	6354636.43985161	718280.167107131	Gotlands län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
383	Korrasjö	P	42	6354436.08640503	371723.2755292	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
2746	Ulvarp 11	P	34	6354086.81494093	530801.193730586	Jönköpings län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
633	Böda östra, Fagerrör	T	9	6354042.84912016	627175.656619329	Kalmar län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3140	Enerums golfbana	T	0	6353662.64828719	620231.669325624	Kalmar län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
4341	Stora Karlsö	T	476	6353211.98291772	679074.055846313	Gotlands län	Svensk Dagfjärilsövervakning, LU	231.0	Pastures	Pasture/Rangeland	0
2781	Hultsjö 1, Sävsjö	P	593	6352183.56258493	482367.022673677	Jönköpings län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
3564	Björkgatan 17, Stockaryd	P	121	6352169.00235897	475567.844385041	Jönköpings län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
495	Skogsslingan Mjöbäck	T	59	6351263.87096143	370807.358041284	Västra Götalands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
588	Norsbro punkt	P	130	6350988.93222737	708583.458713624	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
1086	Burs Prästgården	P	18	6350361.8675841	711610.542916494	Gotlands län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
805	Modala 1	P	155	6349529.25014824	429667.450943616	Jönköpings län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
3635	Toffelgränd 3, Hemse	P	7	6348993.16354066	703602.693435318	Gotlands län	Artportalen, SLU	112.0	Discontinuous urban fabric	Urban	0
112	Burs Ammunde 417	P	291	6348639.92635102	712527.839233977	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
632	Böda västra, Byrum	T	37	6345537.35497278	618450.305092958	Kalmar län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
4203	Ingabo	T	163	6342720.23711366	455760.792511791	Jönköpings län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
4204	Äng vid Ingabo mosse	T	264	6342654.5164712	455528.667557229	Jönköpings län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
714	Släthult	P	4	6342238.90244579	566641.522368675	Kalmar län	Svensk Dagfjärilsövervakning, LU	243.0	Land principally occupied by agriculture with significant areas of natural vegetation	Cropland	0
35	Törnskatevägen 70	P	966	6339279.39776955	443654.667043628	Jönköpings län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
2767	Silkeryd	P	5	6336652.20131918	483520.46923114	Kronobergs län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
99	Trönninge - Bolse	T	1641	6335906.97259086	336095.010555104	Hallands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3793	Slinga Tusenfalken	T	92	6334097.28286063	330543.565720964	Hallands län	Svensk Dagfjärilsövervakning, LU	142.0	Sport and leisure facilities	Urban	0
3186	Brunnsbergsskogen	T	77	6334079.91358688	334482.543384772	Hallands län	Svensk Dagfjärilsövervakning, LU	141.0	Green urban areas	Urban	0
3812	Gula huset, Köinge	P	167	6326903.8285942	356964.074234785	Hallands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3933	Infart till Knisa mosse	T	101	6324416.89876919	613611.190267808	Kalmar län	Biogeografisk uppföljning av fjärilar, LU	231.0	Pastures	Pasture/Rangeland	0
3796	Vinninge, Berg	T	228	6324386.68239112	483161.626668113	Kronobergs län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
28	Smedsgård	T	2042	6322744.78199599	338583.321583917	Hallands län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
191	Rostock Hornsö	P	589	6320777.10419753	564107.988644691	Kronobergs län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
31	Bondetorp	P	768	6317897.11546811	440899.657524471	Kronobergs län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
2831	Klangebergsbacken 2	P	1303	6316899.27098552	357393.091520745	Hallands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
212	Sundre Socken	P	112	6316825.67476973	695693.104036034	Gotlands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
452	Gruebäcks hage, Tröingeberg	T	883	6311001.6146875	348853.374883444	Hallands län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
451	Vidablicksvägen 25	P	475	6310676.27180848	348809.240269601	Hallands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3926	Södra Tröingeberg	T	97	6310269.4952945	349232.810840471	Hallands län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
3149	Hölminge	T	92	6308404.27766034	425899.402036809	Kronobergs län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
4231	Råsa Nyborg	P	23	6305277.97734867	511562.714660134	Kronobergs län	Artportalen, SLU	312.0	Coniferous forest	Forest	0
4073	Södra Hov-Gamla Norr	T	23	6305220.55108343	489137.58643198	Kronobergs län	Svensk Dagfjärilsövervakning, LU	112.0	Discontinuous urban fabric	Urban	0
793	Bohult	P	438	6305038.09665162	410833.108142872	Kronobergs län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
984	Guds gröna ängar	T	59	6296297.90947733	355744.096506906	Hallands län	Svensk Dagfjärilsövervakning, LU	311.0	Broad-leaved forest	Forest	0
3934	Karums södra alvar	T	264	6292987.75111674	599486.261069556	Kalmar län	Biogeografisk uppföljning av fjärilar, LU	231.0	Pastures	Pasture/Rangeland	0
933	Aplarydsvägen	T	100	6292557.09648826	477908.162291049	Kronobergs län	Artportalen, SLU	324.0	Transitional woodland-shrub	Unmanaged grass/shrubland	0
3797	Lidboholm	T	64	6291280.6136062	486995.674471896	Kronobergs län	Svensk Dagfjärilsövervakning, LU	324.0	Transitional woodland-shrub	Unmanaged grass/shrubland	0
3773	Hagaliden	P	70	6288947.50046415	472980.618891025	Kronobergs län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
4282	Lynga	T	141	6287983.46227242	360333.600513516	Hallands län	Svensk Dagfjärilsövervakning, LU	211.0	Non-irrigated arable land	Cropland	0
172	Björkhem, Kalvsvik, Växjö	P	1437	6287494.73723064	481701.287965578	Kronobergs län	Svensk Dagfjärilsövervakning, LU	324.0	Transitional woodland-shrub	Unmanaged grass/shrubland	0
1083	Björkelund	T	651	6286331.95372942	383483.977331533	Hallands län	Svensk Dagfjärilsövervakning, LU	312.0	Coniferous forest	Forest	0
