replicate	K	run	cv_error	loglikelihood	q_file	run_dir
rep003	7	run12	0.35535	-8017997.867532	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run12/data.7.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run12
rep003	7	run13	0.35546	-8018381.911866	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run13/data.7.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run13
rep003	7	run14	0.35542	-8018029.547985	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run14/data.7.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run14
rep003	7	run15	0.35542	-8017997.967987	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run15/data.7.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run15
rep003	7	run16	0.35544	-8018029.577183	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run16/data.7.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run16
rep003	7	run17	0.35553	-8018403.528623	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run17/data.7.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run17
rep003	7	run18	0.35536	-8017997.908002	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run18/data.7.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run18
rep003	7	run19	0.35548	-8018381.900238	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run19/data.7.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run19
rep003	7	run20	0.35541	-8018029.701716	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run20/data.7.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K7/run20
rep003	8	run01	0.35507	-8003650.116182	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run01/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run01
rep003	8	run02	0.35519	-8003449.34664	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run02/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run02
rep003	8	run03	0.3551	-8003500.99064	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run03/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run03
rep003	8	run04	0.35504	-8003449.271391	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run04/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run04
rep003	8	run05	0.35524	-8003500.868686	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run05/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run05
rep003	8	run06	0.3551	-8003449.325942	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run06/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run06
rep003	8	run07	0.3552	-8003501.124857	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run07/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run07
rep003	8	run08	0.35518	-8003201.35887	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run08/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run08
rep003	8	run09	0.35504	-8003201.395414	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run09/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run09
rep003	8	run10	0.35505	-8003449.323219	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run10/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run10
rep003	8	run11	0.35503	-8003201.143577	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run11/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run11
rep003	8	run12	0.35511	-8003687.199191	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run12/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run12
rep003	8	run13	0.35508	-8003879.492046	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run13/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run13
rep003	8	run14	0.35513	-8003449.313998	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run14/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run14
rep003	8	run15	0.35512	-8004191.284505	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run15/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run15
rep003	8	run16	0.35504	-8003650.130271	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run16/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run16
rep003	8	run17	0.35511	-8003449.349743	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run17/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run17
rep003	8	run18	0.3551	-8003879.350645	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run18/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run18
rep003	8	run19	0.355	-8003201.147478	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run19/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run19
rep003	8	run20	0.3551	-8003500.882071	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run20/data.8.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep003/K8/run20
rep004	1	run01	0.36115	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run01/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run01
rep004	1	run02	0.36116	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run02/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run02
rep004	1	run03	0.36116	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run03/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run03
rep004	1	run04	0.36115	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run04/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run04
rep004	1	run05	0.36116	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run05/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run05
rep004	1	run06	0.36116	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run06/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run06
rep004	1	run07	0.36114	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run07/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run07
rep004	1	run08	0.36116	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run08/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run08
rep004	1	run09	0.36115	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run09/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run09
rep004	1	run10	0.36115	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run10/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run10
rep004	1	run11	0.36115	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run11/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run11
rep004	1	run12	0.36115	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run12/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run12
rep004	1	run13	0.36115	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run13/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run13
rep004	1	run14	0.36116	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run14/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run14
rep004	1	run15	0.36115	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run15/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run15
rep004	1	run16	0.36114	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run16/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run16
rep004	1	run17	0.36116	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run17/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run17
rep004	1	run18	0.36115	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run18/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run18
rep004	1	run19	0.36115	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run19/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run19
rep004	1	run20	0.36114	-8117091.778399	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run20/data.1.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K1/run20
rep004	2	run01	0.36001	-8089072.704117	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K2/run01/data.2.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K2/run01
rep004	2	run02	0.36002	-8089072.704073	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K2/run02/data.2.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K2/run02
rep004	2	run03	0.36004	-8089072.704083	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K2/run03/data.2.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K2/run03
rep004	2	run04	0.36	-8089072.704072	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K2/run04/data.2.Q	/cfs/klemming/home/t/tabeadi/tabea_work/08_population_analysis_final/skane_only/combined/results/structure/admixture/rep004/K2/run04
